client_id,Delinquent90
75172,0.03666666666666667
75173,0.01
75174,0.0
75175,0.0
75176,0.043333333333333335
75177,0.0033333333333333335
75178,0.0
75179,0.03666666666666667
75180,0.006666666666666667
75181,0.08333333333333333
75182,0.056666666666666664
75183,0.0033333333333333335
75184,0.43666666666666665
75185,0.04666666666666667
75186,0.04666666666666667
75187,0.0
75188,0.06
75189,0.006666666666666667
75190,0.11333333333333333
75191,0.05
75192,0.056666666666666664
75193,0.0
75194,0.44333333333333336
75195,0.006666666666666667
75196,0.07666666666666666
75197,0.06333333333333334
75198,0.18666666666666668
75199,0.01
75200,0.04
75201,0.38
75202,0.06
75203,0.01
75204,0.04666666666666667
75205,0.023333333333333334
75206,0.013333333333333334
75207,0.23333333333333334
75208,0.016666666666666666
75209,0.01
75210,0.013333333333333334
75211,0.04666666666666667
75212,0.10666666666666667
75213,0.04666666666666667
75214,0.10666666666666667
75215,0.016666666666666666
75216,0.02
75217,0.14
75218,0.02666666666666667
75219,0.06666666666666667
75220,0.02666666666666667
75221,0.04
75222,0.013333333333333334
75223,0.03333333333333333
75224,0.03333333333333333
75225,0.02
75226,0.0
75227,0.006666666666666667
75228,0.06
75229,0.07666666666666666
75230,0.07666666666666666
75231,0.01
75232,0.19666666666666666
75233,0.0033333333333333335
75234,0.04
75235,0.0033333333333333335
75236,0.05333333333333334
75237,0.09333333333333334
75238,0.016666666666666666
75239,0.0033333333333333335
75240,0.0033333333333333335
75241,0.01
75242,0.33666666666666667
75243,0.0033333333333333335
75244,0.0033333333333333335
75245,0.14
75246,0.013333333333333334
75247,0.013333333333333334
75248,0.02666666666666667
75249,0.0033333333333333335
75250,0.056666666666666664
75251,0.006666666666666667
75252,0.023333333333333334
75253,0.0
75254,0.03666666666666667
75255,0.0
75256,0.013333333333333334
75257,0.18333333333333332
75258,0.016666666666666666
75259,0.12333333333333334
75260,0.09
75261,0.05
75262,0.03333333333333333
75263,0.0033333333333333335
75264,0.006666666666666667
75265,0.013333333333333334
75266,0.0
75267,0.02
75268,0.0033333333333333335
75269,0.0
75270,0.03
75271,0.03
75272,0.28
75273,0.0
75274,0.14333333333333334
75275,0.016666666666666666
75276,0.06
75277,0.0
75278,0.056666666666666664
75279,0.0033333333333333335
75280,0.01
75281,0.07
75282,0.0
75283,0.0033333333333333335
75284,0.01
75285,0.02
75286,0.0
75287,0.09
75288,0.10333333333333333
75289,0.006666666666666667
75290,0.006666666666666667
75291,0.0033333333333333335
75292,0.02666666666666667
75293,0.30333333333333334
75294,0.03
75295,0.04666666666666667
75296,0.0
75297,0.0
75298,0.0
75299,0.01
75300,0.09666666666666666
75301,0.49666666666666665
75302,0.03666666666666667
75303,0.01
75304,0.27
75305,0.0
75306,0.0
75307,0.06
75308,0.0
75309,0.043333333333333335
75310,0.01
75311,0.08666666666666667
75312,0.0
75313,0.13
75314,0.0
75315,0.0
75316,0.023333333333333334
75317,0.02666666666666667
75318,0.20666666666666667
75319,0.016666666666666666
75320,0.22
75321,0.013333333333333334
75322,0.016666666666666666
75323,0.02666666666666667
75324,0.0
75325,0.28
75326,0.03333333333333333
75327,0.20666666666666667
75328,0.03333333333333333
75329,0.04666666666666667
75330,0.0033333333333333335
75331,0.006666666666666667
75332,0.01
75333,0.12666666666666668
75334,0.0033333333333333335
75335,0.14666666666666667
75336,0.016666666666666666
75337,0.19666666666666666
75338,0.0
75339,0.03
75340,0.01
75341,0.016666666666666666
75342,0.0
75343,0.04666666666666667
75344,0.08333333333333333
75345,0.006666666666666667
75346,0.09333333333333334
75347,0.056666666666666664
75348,0.0033333333333333335
75349,0.03333333333333333
75350,0.0033333333333333335
75351,0.0
75352,0.03666666666666667
75353,0.0
75354,0.3333333333333333
75355,0.0
75356,0.23333333333333334
75357,0.09666666666666666
75358,0.0033333333333333335
75359,0.016666666666666666
75360,0.0033333333333333335
75361,0.26666666666666666
75362,0.05333333333333334
75363,0.0
75364,0.013333333333333334
75365,0.02
75366,0.0
75367,0.0033333333333333335
75368,0.0033333333333333335
75369,0.24
75370,0.0
75371,0.016666666666666666
75372,0.016666666666666666
75373,0.21666666666666667
75374,0.03333333333333333
75375,0.01
75376,0.0
75377,0.07333333333333333
75378,0.02
75379,0.013333333333333334
75380,0.0033333333333333335
75381,0.023333333333333334
75382,0.11333333333333333
75383,0.22333333333333333
75384,0.02
75385,0.056666666666666664
75386,0.03333333333333333
75387,0.14666666666666667
75388,0.0
75389,0.056666666666666664
75390,0.0033333333333333335
75391,0.043333333333333335
75392,0.0033333333333333335
75393,0.06333333333333334
75394,0.023333333333333334
75395,0.12666666666666668
75396,0.15333333333333332
75397,0.0
75398,0.013333333333333334
75399,0.03333333333333333
75400,0.6266666666666667
75401,0.013333333333333334
75402,0.006666666666666667
75403,0.013333333333333334
75404,0.21333333333333335
75405,0.21333333333333335
75406,0.023333333333333334
75407,0.06
75408,0.04666666666666667
75409,0.02
75410,0.18666666666666668
75411,0.09666666666666666
75412,0.013333333333333334
75413,0.02666666666666667
75414,0.09
75415,0.12666666666666668
75416,0.03333333333333333
75417,0.02
75418,0.07666666666666666
75419,0.02666666666666667
75420,0.06
75421,0.0
75422,0.0033333333333333335
75423,0.12
75424,0.01
75425,0.05333333333333334
75426,0.04666666666666667
75427,0.37666666666666665
75428,0.006666666666666667
75429,0.006666666666666667
75430,0.11333333333333333
75431,0.03
75432,0.03
75433,0.013333333333333334
75434,0.10666666666666667
75435,0.0033333333333333335
75436,0.03666666666666667
75437,0.0
75438,0.09
75439,0.0
75440,0.006666666666666667
75441,0.0033333333333333335
75442,0.0
75443,0.06333333333333334
75444,0.03
75445,0.04666666666666667
75446,0.023333333333333334
75447,0.7066666666666667
75448,0.0033333333333333335
75449,0.10333333333333333
75450,0.11666666666666667
75451,0.03
75452,0.013333333333333334
75453,0.0
75454,0.03333333333333333
75455,0.01
75456,0.13666666666666666
75457,0.09333333333333334
75458,0.016666666666666666
75459,0.02666666666666667
75460,0.006666666666666667
75461,0.03666666666666667
75462,0.02666666666666667
75463,0.07666666666666666
75464,0.43
75465,0.0
75466,0.45
75467,0.013333333333333334
75468,0.0
75469,0.13666666666666666
75470,0.0033333333333333335
75471,0.013333333333333334
75472,0.043333333333333335
75473,0.08333333333333333
75474,0.006666666666666667
75475,0.0033333333333333335
75476,0.013333333333333334
75477,0.02666666666666667
75478,0.03666666666666667
75479,0.05
75480,0.35
75481,0.023333333333333334
75482,0.0
75483,0.0
75484,0.06333333333333334
75485,0.07666666666666666
75486,0.04666666666666667
75487,0.0033333333333333335
75488,0.06
75489,0.47333333333333333
75490,0.006666666666666667
75491,0.0
75492,0.0033333333333333335
75493,0.03666666666666667
75494,0.14333333333333334
75495,0.0033333333333333335
75496,0.02
75497,0.013333333333333334
75498,0.043333333333333335
75499,0.02
75500,0.15
75501,0.04666666666666667
75502,0.07
75503,0.013333333333333334
75504,0.12666666666666668
75505,0.0033333333333333335
75506,0.013333333333333334
75507,0.02
75508,0.006666666666666667
75509,0.21333333333333335
75510,0.30666666666666664
75511,0.3
75512,0.09
75513,0.03666666666666667
75514,0.013333333333333334
75515,0.11
75516,0.06
75517,0.06
75518,0.016666666666666666
75519,0.006666666666666667
75520,0.3433333333333333
75521,0.0033333333333333335
75522,0.24333333333333335
75523,0.006666666666666667
75524,0.01
75525,0.09333333333333334
75526,0.2
75527,0.02
75528,0.08666666666666667
75529,0.016666666666666666
75530,0.043333333333333335
75531,0.006666666666666667
75532,0.03
75533,0.15
75534,0.08333333333333333
75535,0.06666666666666667
75536,0.05
75537,0.0033333333333333335
75538,0.01
75539,0.5766666666666667
75540,0.0
75541,0.06666666666666667
75542,0.42
75543,0.43
75544,0.0
75545,0.23
75546,0.043333333333333335
75547,0.0
75548,0.013333333333333334
75549,0.013333333333333334
75550,0.25333333333333335
75551,0.0
75552,0.04666666666666667
75553,0.38666666666666666
75554,0.18666666666666668
75555,0.006666666666666667
75556,0.11666666666666667
75557,0.0
75558,0.016666666666666666
75559,0.0033333333333333335
75560,0.0
75561,0.04
75562,0.29
75563,0.03333333333333333
75564,0.01
75565,0.006666666666666667
75566,0.02
75567,0.2966666666666667
75568,0.0
75569,0.24333333333333335
75570,0.0
75571,0.0033333333333333335
75572,0.04
75573,0.01
75574,0.10333333333333333
75575,0.0
75576,0.18666666666666668
75577,0.016666666666666666
75578,0.02
75579,0.03
75580,0.006666666666666667
75581,0.016666666666666666
75582,0.016666666666666666
75583,0.36333333333333334
75584,0.0033333333333333335
75585,0.0
75586,0.0033333333333333335
75587,0.056666666666666664
75588,0.0033333333333333335
75589,0.023333333333333334
75590,0.0
75591,0.51
75592,0.05
75593,0.0
75594,0.0033333333333333335
75595,0.41333333333333333
75596,0.05333333333333334
75597,0.04666666666666667
75598,0.05333333333333334
75599,0.01
75600,0.08
75601,0.0
75602,0.043333333333333335
75603,0.01
75604,0.10666666666666667
75605,0.04
75606,0.016666666666666666
75607,0.4033333333333333
75608,0.10333333333333333
75609,0.05333333333333334
75610,0.06
75611,0.023333333333333334
75612,0.03
75613,0.0
75614,0.0033333333333333335
75615,0.0
75616,0.0033333333333333335
75617,0.7533333333333333
75618,0.08666666666666667
75619,0.0
75620,0.18666666666666668
75621,0.15333333333333332
75622,0.03
75623,0.006666666666666667
75624,0.23
75625,0.04666666666666667
75626,0.023333333333333334
75627,0.03
75628,0.06666666666666667
75629,0.02
75630,0.07333333333333333
75631,0.023333333333333334
75632,0.02666666666666667
75633,0.056666666666666664
75634,0.0033333333333333335
75635,0.0
75636,0.06
75637,0.08
75638,0.016666666666666666
75639,0.20333333333333334
75640,0.02
75641,0.023333333333333334
75642,0.006666666666666667
75643,0.04666666666666667
75644,0.01
75645,0.14333333333333334
75646,0.01
75647,0.016666666666666666
75648,0.08666666666666667
75649,0.016666666666666666
75650,0.15666666666666668
75651,0.043333333333333335
75652,0.13666666666666666
75653,0.11
75654,0.043333333333333335
75655,0.11
75656,0.17666666666666667
75657,0.01
75658,0.45666666666666667
75659,0.1
75660,0.49
75661,0.006666666666666667
75662,0.0
75663,0.12
75664,0.02666666666666667
75665,0.44333333333333336
75666,0.016666666666666666
75667,0.01
75668,0.016666666666666666
75669,0.043333333333333335
75670,0.0
75671,0.023333333333333334
75672,0.04
75673,0.0
75674,0.0
75675,0.6133333333333333
75676,0.08666666666666667
75677,0.043333333333333335
75678,0.0
75679,0.05
75680,0.15
75681,0.023333333333333334
75682,0.08666666666666667
75683,0.0033333333333333335
75684,0.0
75685,0.016666666666666666
75686,0.21666666666666667
75687,0.07666666666666666
75688,0.08333333333333333
75689,0.016666666666666666
75690,0.0
75691,0.03333333333333333
75692,0.0
75693,0.06333333333333334
75694,0.06666666666666667
75695,0.20333333333333334
75696,0.03666666666666667
75697,0.02
75698,0.36666666666666664
75699,0.05
75700,0.006666666666666667
75701,0.0
75702,0.05333333333333334
75703,0.07
75704,0.04
75705,0.09
75706,0.02
75707,0.11666666666666667
75708,0.0033333333333333335
75709,0.19
75710,0.18
75711,0.22666666666666666
75712,0.14
75713,0.15
75714,0.04
75715,0.01
75716,0.0
75717,0.0033333333333333335
75718,0.056666666666666664
75719,0.0
75720,0.0033333333333333335
75721,0.0
75722,0.006666666666666667
75723,0.0033333333333333335
75724,0.02
75725,0.0033333333333333335
75726,0.006666666666666667
75727,0.03666666666666667
75728,0.03
75729,0.023333333333333334
75730,0.006666666666666667
75731,0.02
75732,0.02
75733,0.02666666666666667
75734,0.3333333333333333
75735,0.20666666666666667
75736,0.27
75737,0.006666666666666667
75738,0.023333333333333334
75739,0.0033333333333333335
75740,0.0
75741,0.0033333333333333335
75742,0.0
75743,0.0
75744,0.0033333333333333335
75745,0.06
75746,0.0
75747,0.006666666666666667
75748,0.05
75749,0.0
75750,0.0033333333333333335
75751,0.006666666666666667
75752,0.12
75753,0.01
75754,0.06333333333333334
75755,0.0
75756,0.0033333333333333335
75757,0.07333333333333333
75758,0.0
75759,0.05333333333333334
75760,0.08666666666666667
75761,0.0033333333333333335
75762,0.0
75763,0.05333333333333334
75764,0.016666666666666666
75765,0.0033333333333333335
75766,0.0
75767,0.24666666666666667
75768,0.02
75769,0.11
75770,0.04666666666666667
75771,0.0033333333333333335
75772,0.04
75773,0.006666666666666667
75774,0.09666666666666666
75775,0.26
75776,0.52
75777,0.006666666666666667
75778,0.013333333333333334
75779,0.0
75780,0.0033333333333333335
75781,0.33666666666666667
75782,0.07666666666666666
75783,0.34
75784,0.013333333333333334
75785,0.24
75786,0.03
75787,0.056666666666666664
75788,0.006666666666666667
75789,0.013333333333333334
75790,0.013333333333333334
75791,0.04
75792,0.023333333333333334
75793,0.0033333333333333335
75794,0.2633333333333333
75795,0.016666666666666666
75796,0.0
75797,0.0033333333333333335
75798,0.09333333333333334
75799,0.006666666666666667
75800,0.22333333333333333
75801,0.11
75802,0.0033333333333333335
75803,0.006666666666666667
75804,0.01
75805,0.01
75806,0.2
75807,0.02
75808,0.013333333333333334
75809,0.06
75810,0.42
75811,0.20666666666666667
75812,0.0
75813,0.0033333333333333335
75814,0.0033333333333333335
75815,0.08666666666666667
75816,0.06
75817,0.08333333333333333
75818,0.07333333333333333
75819,0.056666666666666664
75820,0.0
75821,0.0
75822,0.016666666666666666
75823,0.03
75824,0.01
75825,0.04666666666666667
75826,0.0
75827,0.13333333333333333
75828,0.023333333333333334
75829,0.05
75830,0.056666666666666664
75831,0.03
75832,0.06666666666666667
75833,0.006666666666666667
75834,0.05
75835,0.03333333333333333
75836,0.016666666666666666
75837,0.016666666666666666
75838,0.0033333333333333335
75839,0.023333333333333334
75840,0.01
75841,0.19
75842,0.006666666666666667
75843,0.05333333333333334
75844,0.07333333333333333
75845,0.02
75846,0.01
75847,0.03333333333333333
75848,0.3933333333333333
75849,0.016666666666666666
75850,0.0
75851,0.0033333333333333335
75852,0.06
75853,0.03666666666666667
75854,0.0
75855,0.02666666666666667
75856,0.006666666666666667
75857,0.38666666666666666
75858,0.23666666666666666
75859,0.4066666666666667
75860,0.043333333333333335
75861,0.03
75862,0.16666666666666666
75863,0.5533333333333333
75864,0.006666666666666667
75865,0.03666666666666667
75866,0.013333333333333334
75867,0.01
75868,0.006666666666666667
75869,0.016666666666666666
75870,0.15
75871,0.07
75872,0.23666666666666666
75873,0.023333333333333334
75874,0.01
75875,0.07
75876,0.013333333333333334
75877,0.016666666666666666
75878,0.01
75879,0.03
75880,0.03
75881,0.0
75882,0.0033333333333333335
75883,0.01
75884,0.04
75885,0.07333333333333333
75886,0.01
75887,0.0033333333333333335
75888,0.06333333333333334
75889,0.0
75890,0.02666666666666667
75891,0.12
75892,0.016666666666666666
75893,0.0033333333333333335
75894,0.04
75895,0.23
75896,0.006666666666666667
75897,0.01
75898,0.016666666666666666
75899,0.11
75900,0.01
75901,0.016666666666666666
75902,0.006666666666666667
75903,0.023333333333333334
75904,0.03333333333333333
75905,0.08
75906,0.07666666666666666
75907,0.13
75908,0.016666666666666666
75909,0.016666666666666666
75910,0.11
75911,0.0
75912,0.04
75913,0.0
75914,0.056666666666666664
75915,0.0033333333333333335
75916,0.04
75917,0.03333333333333333
75918,0.013333333333333334
75919,0.4533333333333333
75920,0.09666666666666666
75921,0.16666666666666666
75922,0.47
75923,0.11
75924,0.04666666666666667
75925,0.0
75926,0.5433333333333333
75927,0.07
75928,0.0
75929,0.25666666666666665
75930,0.0
75931,0.0
75932,0.32666666666666666
75933,0.0
75934,0.03666666666666667
75935,0.31
75936,0.2866666666666667
75937,0.24
75938,0.18333333333333332
75939,0.0
75940,0.14666666666666667
75941,0.013333333333333334
75942,0.0
75943,0.0033333333333333335
75944,0.01
75945,0.0
75946,0.06
75947,0.016666666666666666
75948,0.09
75949,0.11333333333333333
75950,0.023333333333333334
75951,0.03666666666666667
75952,0.0
75953,0.006666666666666667
75954,0.12333333333333334
75955,0.016666666666666666
75956,0.043333333333333335
75957,0.0033333333333333335
75958,0.03
75959,0.07666666666666666
75960,0.04
75961,0.05
75962,0.0033333333333333335
75963,0.006666666666666667
75964,0.0033333333333333335
75965,0.0
75966,0.08333333333333333
75967,0.056666666666666664
75968,0.0033333333333333335
75969,0.17333333333333334
75970,0.0
75971,0.056666666666666664
75972,0.25333333333333335
75973,0.05
75974,0.0
75975,0.02
75976,0.013333333333333334
75977,0.7266666666666667
75978,0.01
75979,0.056666666666666664
75980,0.35
75981,0.06666666666666667
75982,0.006666666666666667
75983,0.006666666666666667
75984,0.03666666666666667
75985,0.0
75986,0.02666666666666667
75987,0.056666666666666664
75988,0.0033333333333333335
75989,0.12333333333333334
75990,0.05333333333333334
75991,0.01
75992,0.13333333333333333
75993,0.0
75994,0.36
75995,0.0
75996,0.09666666666666666
75997,0.013333333333333334
75998,0.02
75999,0.10333333333333333
76000,0.02
76001,0.013333333333333334
76002,0.0
76003,0.0033333333333333335
76004,0.5566666666666666
76005,0.05
76006,0.07333333333333333
76007,0.0033333333333333335
76008,0.24666666666666667
76009,0.0033333333333333335
76010,0.04666666666666667
76011,0.05333333333333334
76012,0.0
76013,0.0
76014,0.0033333333333333335
76015,0.043333333333333335
76016,0.0
76017,0.10666666666666667
76018,0.03666666666666667
76019,0.0033333333333333335
76020,0.12
76021,0.06666666666666667
76022,0.0
76023,0.0033333333333333335
76024,0.006666666666666667
76025,0.03
76026,0.02
76027,0.0
76028,0.023333333333333334
76029,0.0033333333333333335
76030,0.32666666666666666
76031,0.6633333333333333
76032,0.03666666666666667
76033,0.0033333333333333335
76034,0.01
76035,0.03
76036,0.03
76037,0.013333333333333334
76038,0.04666666666666667
76039,0.0033333333333333335
76040,0.11333333333333333
76041,0.02666666666666667
76042,0.02666666666666667
76043,0.0033333333333333335
76044,0.21
76045,0.006666666666666667
76046,0.3233333333333333
76047,0.12666666666666668
76048,0.44333333333333336
76049,0.023333333333333334
76050,0.11
76051,0.15
76052,0.006666666666666667
76053,0.01
76054,0.01
76055,0.0033333333333333335
76056,0.0033333333333333335
76057,0.02666666666666667
76058,0.01
76059,0.0
76060,0.043333333333333335
76061,0.0033333333333333335
76062,0.043333333333333335
76063,0.043333333333333335
76064,0.16333333333333333
76065,0.02666666666666667
76066,0.11666666666666667
76067,0.14333333333333334
76068,0.01
76069,0.0
76070,0.28
76071,0.0
76072,0.023333333333333334
76073,0.06333333333333334
76074,0.4766666666666667
76075,0.13
76076,0.043333333333333335
76077,0.01
76078,0.1
76079,0.006666666666666667
76080,0.023333333333333334
76081,0.006666666666666667
76082,0.013333333333333334
76083,0.0
76084,0.023333333333333334
76085,0.0
76086,0.06333333333333334
76087,0.25666666666666665
76088,0.31
76089,0.01
76090,0.0
76091,0.0033333333333333335
76092,0.01
76093,0.05
76094,0.0
76095,0.023333333333333334
76096,0.03
76097,0.06666666666666667
76098,0.0
76099,0.043333333333333335
76100,0.006666666666666667
76101,0.006666666666666667
76102,0.03666666666666667
76103,0.24666666666666667
76104,0.15
76105,0.56
76106,0.11333333333333333
76107,0.05333333333333334
76108,0.013333333333333334
76109,0.18333333333333332
76110,0.24
76111,0.03
76112,0.0
76113,0.0
76114,0.01
76115,0.06
76116,0.13333333333333333
76117,0.11666666666666667
76118,0.03333333333333333
76119,0.12333333333333334
76120,0.0033333333333333335
76121,0.043333333333333335
76122,0.01
76123,0.0033333333333333335
76124,0.006666666666666667
76125,0.0033333333333333335
76126,0.14
76127,0.2633333333333333
76128,0.04
76129,0.01
76130,0.0
76131,0.04666666666666667
76132,0.05333333333333334
76133,0.056666666666666664
76134,0.07333333333333333
76135,0.4766666666666667
76136,0.4766666666666667
76137,0.006666666666666667
76138,0.0
76139,0.023333333333333334
76140,0.1
76141,0.09
76142,0.016666666666666666
76143,0.2833333333333333
76144,0.016666666666666666
76145,0.016666666666666666
76146,0.04
76147,0.02666666666666667
76148,0.0033333333333333335
76149,0.0
76150,0.31333333333333335
76151,0.0
76152,0.0
76153,0.12
76154,0.013333333333333334
76155,0.12666666666666668
76156,0.03333333333333333
76157,0.03
76158,0.0033333333333333335
76159,0.016666666666666666
76160,0.19
76161,0.0
76162,0.29
76163,0.0
76164,0.02666666666666667
76165,0.016666666666666666
76166,0.31666666666666665
76167,0.006666666666666667
76168,0.32
76169,0.023333333333333334
76170,0.016666666666666666
76171,0.12333333333333334
76172,0.08333333333333333
76173,0.006666666666666667
76174,0.01
76175,0.013333333333333334
76176,0.023333333333333334
76177,0.0033333333333333335
76178,0.22
76179,0.02
76180,0.013333333333333334
76181,0.11
76182,0.22333333333333333
76183,0.0033333333333333335
76184,0.02
76185,0.04666666666666667
76186,0.49333333333333335
76187,0.01
76188,0.006666666666666667
76189,0.2966666666666667
76190,0.04666666666666667
76191,0.043333333333333335
76192,0.01
76193,0.013333333333333334
76194,0.07666666666666666
76195,0.07
76196,0.4866666666666667
76197,0.03666666666666667
76198,0.006666666666666667
76199,0.0033333333333333335
76200,0.016666666666666666
76201,0.023333333333333334
76202,0.31333333333333335
76203,0.04
76204,0.01
76205,0.14333333333333334
76206,0.1
76207,0.04666666666666667
76208,0.02666666666666667
76209,0.016666666666666666
76210,0.0
76211,0.013333333333333334
76212,0.056666666666666664
76213,0.4533333333333333
76214,0.15333333333333332
76215,0.03333333333333333
76216,0.02
76217,0.04666666666666667
76218,0.043333333333333335
76219,0.0033333333333333335
76220,0.0
76221,0.0
76222,0.03333333333333333
76223,0.05333333333333334
76224,0.0
76225,0.01
76226,0.006666666666666667
76227,0.0033333333333333335
76228,0.01
76229,0.05
76230,0.016666666666666666
76231,0.0
76232,0.2
76233,0.01
76234,0.0033333333333333335
76235,0.0
76236,0.013333333333333334
76237,0.02
76238,0.03333333333333333
76239,0.05333333333333334
76240,0.04666666666666667
76241,0.03
76242,0.10333333333333333
76243,0.013333333333333334
76244,0.04666666666666667
76245,0.21
76246,0.016666666666666666
76247,0.12333333333333334
76248,0.02666666666666667
76249,0.07666666666666666
76250,0.3
76251,0.0033333333333333335
76252,0.006666666666666667
76253,0.03333333333333333
76254,0.0
76255,0.06
76256,0.0033333333333333335
76257,0.04666666666666667
76258,0.056666666666666664
76259,0.24
76260,0.08666666666666667
76261,0.0
76262,0.0
76263,0.13666666666666666
76264,0.0033333333333333335
76265,0.056666666666666664
76266,0.02
76267,0.03333333333333333
76268,0.016666666666666666
76269,0.0033333333333333335
76270,0.016666666666666666
76271,0.07333333333333333
76272,0.006666666666666667
76273,0.03666666666666667
76274,0.006666666666666667
76275,0.03333333333333333
76276,0.07333333333333333
76277,0.023333333333333334
76278,0.0
76279,0.03
76280,0.03333333333333333
76281,0.02
76282,0.016666666666666666
76283,0.006666666666666667
76284,0.0
76285,0.056666666666666664
76286,0.02
76287,0.08
76288,0.0033333333333333335
76289,0.02666666666666667
76290,0.013333333333333334
76291,0.4666666666666667
76292,0.013333333333333334
76293,0.04
76294,0.12666666666666668
76295,0.006666666666666667
76296,0.016666666666666666
76297,0.016666666666666666
76298,0.0033333333333333335
76299,0.0
76300,0.0033333333333333335
76301,0.016666666666666666
76302,0.05
76303,0.0
76304,0.043333333333333335
76305,0.0033333333333333335
76306,0.013333333333333334
76307,0.05333333333333334
76308,0.20666666666666667
76309,0.02
76310,0.03333333333333333
76311,0.12333333333333334
76312,0.013333333333333334
76313,0.03666666666666667
76314,0.023333333333333334
76315,0.0
76316,0.10333333333333333
76317,0.0033333333333333335
76318,0.016666666666666666
76319,0.07333333333333333
76320,0.03
76321,0.0
76322,0.01
76323,0.016666666666666666
76324,0.013333333333333334
76325,0.0033333333333333335
76326,0.0
76327,0.0033333333333333335
76328,0.03666666666666667
76329,0.04666666666666667
76330,0.14333333333333334
76331,0.13
76332,0.0
76333,0.03666666666666667
76334,0.0033333333333333335
76335,0.25333333333333335
76336,0.0033333333333333335
76337,0.006666666666666667
76338,0.02666666666666667
76339,0.17
76340,0.17333333333333334
76341,0.02
76342,0.07666666666666666
76343,0.016666666666666666
76344,0.0
76345,0.01
76346,0.03
76347,0.0033333333333333335
76348,0.01
76349,0.04666666666666667
76350,0.32
76351,0.3466666666666667
76352,0.05
76353,0.13
76354,0.0033333333333333335
76355,0.04
76356,0.0
76357,0.023333333333333334
76358,0.0033333333333333335
76359,0.056666666666666664
76360,0.11
76361,0.09333333333333334
76362,0.05
76363,0.0033333333333333335
76364,0.13333333333333333
76365,0.11
76366,0.0
76367,0.09333333333333334
76368,0.03333333333333333
76369,0.20333333333333334
