id,dep_delayed_15min
169,0.210846945643425
170,0.22561238706111908
171,0.23472070693969727
172,0.10146869719028473
173,0.20244069397449493
174,0.29609835147857666
175,0.1732017695903778
176,0.113819420337677
177,0.007168990559875965
178,0.25324201583862305
179,0.14609122276306152
180,0.019226111471652985
181,0.12210705131292343
182,0.22372503578662872
183,0.4520694613456726
184,0.19116240739822388
185,0.3243803381919861
186,0.29469770193099976
187,0.2868698537349701
188,0.2507455348968506
189,0.34617286920547485
190,0.41412144899368286
191,0.37088388204574585
192,0.1427665650844574
193,0.1531061828136444
194,0.16953492164611816
195,0.12738698720932007
196,0.0798230692744255
197,0.09493323415517807
198,0.33788490295410156
199,0.3332218825817108
200,0.23000867664813995
201,0.2908559739589691
202,0.25488361716270447
203,0.015367094427347183
204,0.03808150067925453
205,0.4157216548919678
206,0.5026602745056152
207,0.027609558776021004
208,0.16131368279457092
209,0.18655617535114288
210,0.022107046097517014
211,0.06356794387102127
212,0.21278652548789978
213,0.2241005301475525
214,0.13534460961818695
215,0.17366398870944977
216,0.02480711042881012
217,0.10291676223278046
218,0.2667326033115387
219,0.16269569098949432
220,0.19976498186588287
221,0.3215005397796631
222,0.31309664249420166
223,0.1236153095960617
224,0.38027623295783997
225,0.09530025720596313
226,0.238703653216362
227,0.3319500982761383
228,0.3132522702217102
229,0.4764888882637024
230,0.028390662744641304
231,0.15866513550281525
232,0.18068605661392212
233,0.2312556505203247
234,0.1413680911064148
235,0.13170206546783447
236,0.015609953552484512
237,0.21702946722507477
238,0.11389718949794769
239,0.11238528043031693
240,0.17918427288532257
241,0.33583468198776245
242,0.1714160293340683
243,0.0939093679189682
244,0.13804753124713898
245,0.19586549699306488
246,0.3829018771648407
247,0.511864185333252
248,0.7072046995162964
249,0.26154085993766785
250,0.2572602331638336
251,0.045166902244091034
252,0.04409235343337059
253,0.1351879984140396
254,0.32397377490997314
255,0.15962781012058258
256,0.10269375145435333
257,0.01881203055381775
258,0.18800091743469238
259,0.01534175407141447
260,0.40513473749160767
261,0.06509284675121307
262,0.3556274175643921
263,0.17423295974731445
264,0.08236021548509598
265,0.22312016785144806
266,0.22451433539390564
267,0.1088419109582901
268,0.2097279131412506
269,0.35258179903030396
270,0.06433717161417007
271,0.25434213876724243
272,0.2519882023334503
273,0.019964197650551796
274,0.24463972449302673
275,0.07847505807876587
276,0.02073047310113907
277,0.21474884450435638
278,0.09453948587179184
279,0.24936553835868835
280,0.16205191612243652
281,0.40439459681510925
282,0.13503067195415497
283,0.05005587637424469
284,0.18768391013145447
285,0.21297523379325867
286,0.1499830037355423
287,0.17872418463230133
288,0.25329431891441345
289,0.03002871386706829
290,0.11989329755306244
291,0.1366962343454361
292,0.4064893126487732
293,0.2147359400987625
294,0.3872930407524109
295,0.043332815170288086
296,0.019887367263436317
297,0.1651814728975296
298,0.16082791984081268
299,0.15948447585105896
300,0.23598158359527588
301,0.1908935159444809
302,0.1450471729040146
303,0.2897462248802185
304,0.22810468077659607
305,0.29762277007102966
306,0.12468931078910828
307,0.06611507385969162
308,0.2011067122220993
309,0.2201928049325943
310,0.4957679510116577
311,0.22490960359573364
312,0.04216909408569336
313,0.306045800447464
314,0.25257033109664917
315,0.10049448162317276
316,0.07906510680913925
317,0.13089220225811005
318,0.2875976860523224
319,0.1566392183303833
320,0.19618268311023712
321,0.04039033502340317
322,0.1329556107521057
323,0.22973021864891052
324,0.0749630331993103
325,0.4357498288154602
326,0.032889705151319504
327,0.21882714331150055
328,0.01697685569524765
329,0.20009544491767883
330,0.2239910215139389
331,0.44914907217025757
332,0.28060126304626465
333,0.12241832166910172
334,0.5084989070892334
335,0.25158143043518066
336,0.2160894274711609
337,0.054534249007701874
338,0.29827940464019775
339,0.04112111032009125
340,0.1405189335346222
341,0.47952499985694885
342,0.12710483372211456
343,0.3673819899559021
344,0.3860953450202942
345,0.6056957244873047
346,0.06688380241394043
347,0.1799841672182083
348,0.15926356613636017
349,0.15234723687171936
350,0.22201350331306458
351,0.10491649061441422
352,0.34048590064048767
353,0.19852088391780853
354,0.16788755357265472
355,0.2225133627653122
356,0.04196849465370178
357,0.175326406955719
358,0.18790088593959808
359,0.13325051963329315
360,0.1570480316877365
361,0.014457986690104008
362,0.07379230111837387
363,0.2697833478450775
364,0.04102618247270584
365,0.32599467039108276
366,0.6247031092643738
367,0.21453431248664856
368,0.3029325306415558
369,0.16798467934131622
370,0.11739135533571243
371,0.23548974096775055
372,0.3050166964530945
373,0.17013251781463623
374,0.2288307398557663
375,0.05452917143702507
376,0.33192211389541626
377,0.33995673060417175
378,0.17686571180820465
379,0.20500251650810242
380,0.5737506747245789
381,0.19906261563301086
382,0.038062091916799545
383,0.2278444617986679
384,0.11464329808950424
385,0.14815540611743927
386,0.24160915613174438
387,0.025854477658867836
388,0.12361746281385422
389,0.04294329136610031
390,0.2823290526866913
391,0.044526856392621994
392,0.1426359862089157
393,0.02005801536142826
394,0.20794585347175598
395,0.2960566580295563
396,0.07598746567964554
397,0.01816600002348423
398,0.027806539088487625
399,0.05446956306695938
400,0.23074106872081757
401,0.029134100303053856
402,0.1379319578409195
403,0.006619527004659176
404,0.06757895648479462
405,0.033599577844142914
406,0.375775009393692
407,0.1172335222363472
408,0.25670868158340454
409,0.25609004497528076
410,0.20530538260936737
411,0.004837313666939735
412,0.18656989932060242
413,0.1282390058040619
414,0.46915045380592346
415,0.10988931357860565
416,0.43594107031822205
417,0.1636132150888443
418,0.2088647484779358
419,0.6856994032859802
420,0.1945037990808487
421,0.04432012513279915
422,0.025530243292450905
423,0.028636442497372627
424,0.25459203124046326
425,0.18437685072422028
426,0.1309894174337387
427,0.20544132590293884
428,0.27056026458740234
429,0.3476530611515045
430,0.2963164448738098
431,0.059051916003227234
432,0.016037626191973686
433,0.1525869220495224
434,0.17507870495319366
435,0.13652704656124115
436,0.23381663858890533
437,0.37132468819618225
438,0.2322331815958023
439,0.17482540011405945
440,0.09601737558841705
441,0.10502584278583527
442,0.1559431552886963
443,0.20325173437595367
444,0.2970384955406189
445,0.055591847747564316
446,0.23975035548210144
447,0.07456181198358536
448,0.1346762776374817
449,0.24218185245990753
450,0.44137969613075256
451,0.2947438657283783
452,0.16198299825191498
453,0.02304907701909542
454,0.04567700996994972
455,0.04114683344960213
456,0.3674692213535309
457,0.12365641444921494
458,0.16853788495063782
459,0.1424495279788971
460,0.06293213367462158
461,0.025705454871058464
462,0.041352778673172
463,0.14391478896141052
464,0.24489878118038177
465,0.17452380061149597
466,0.17475031316280365
467,0.06960134953260422
468,0.1482681930065155
469,0.06987205147743225
470,0.009925850667059422
471,0.15884704887866974
472,0.253610759973526
473,0.4039074182510376
474,0.1859266310930252
475,0.14201052486896515
476,0.06451614946126938
477,0.13770246505737305
478,0.2495197355747223
479,0.3593398630619049
480,0.06062573939561844
481,0.17889852821826935
482,0.15385964512825012
483,0.17158447206020355
484,0.3024292290210724
485,0.10162459313869476
486,0.18754459917545319
487,0.30314919352531433
488,0.06232177093625069
489,0.27950093150138855
490,0.4341301918029785
491,0.5631363987922668
492,0.256563276052475
493,0.13352766633033752
494,0.271787166595459
495,0.26986467838287354
496,0.13800586760044098
497,0.018101589754223824
498,0.08549095690250397
499,0.18149547278881073
500,0.37169891595840454
501,0.16080354154109955
502,0.08867225050926208
503,0.20992478728294373
504,0.26471075415611267
505,0.20059487223625183
506,0.43219777941703796
507,0.12812116742134094
508,0.11665333807468414
509,0.20963096618652344
510,0.07514110207557678
511,0.3860333561897278
512,0.5767405033111572
513,0.07361828535795212
514,0.11378249526023865
515,0.25833842158317566
516,0.1491786688566208
517,0.2372014969587326
518,0.14354145526885986
519,0.13863499462604523
520,0.029113082215189934
521,0.31836989521980286
522,0.13149568438529968
523,0.2553577721118927
524,0.10360800474882126
525,0.139621302485466
526,0.041203852742910385
527,0.0299314484000206
528,0.28559449315071106
529,0.03996255248785019
530,0.09181509166955948
531,0.2564440369606018
532,0.1329861432313919
533,0.3952150344848633
534,0.25472310185432434
535,0.24722321331501007
536,0.1892426460981369
537,0.28393036127090454
538,0.22383050620555878
539,0.19634591042995453
540,0.40482479333877563
541,0.35215339064598083
542,0.3762570023536682
543,0.7896273732185364
544,0.09108555316925049
545,0.3301810026168823
546,0.029934842139482498
547,0.2589421272277832
548,0.13629856705665588
549,0.36250126361846924
550,0.4334450662136078
551,0.1316383183002472
552,0.13533927500247955
553,0.27371734380722046
554,0.10397865623235703
555,0.24668551981449127
556,0.016756616532802582
557,0.058327071368694305
558,0.09186793118715286
559,0.03475851193070412
560,0.15096724033355713
561,0.08089523762464523
562,0.33171790838241577
563,0.21512283384799957
564,0.04934504255652428
565,0.36054953932762146
566,0.0702008530497551
567,0.3669852018356323
568,0.16808131337165833
569,0.01919378712773323
570,0.2703608274459839
571,0.02961396798491478
572,0.15097074210643768
573,0.5420243740081787
574,0.21621322631835938
575,0.06061369925737381
576,0.010580931790173054
577,0.041768595576286316
578,0.06776996701955795
579,0.5433835387229919
580,0.07071233540773392
581,0.6055411696434021
582,0.15338458120822906
583,0.21961858868598938
584,0.4810168147087097
585,0.24545979499816895
586,0.22029870748519897
587,0.2200097143650055
588,0.2630239725112915
589,0.358634352684021
590,0.29161137342453003
591,0.13034211099147797
592,0.14790958166122437
593,0.05340256914496422
594,0.07892826199531555
595,0.4332898259162903
596,0.13736344873905182
597,0.18773052096366882
598,0.20103849470615387
599,0.28348931670188904
600,0.041608087718486786
601,0.09054674953222275
602,0.5764898061752319
603,0.06967677175998688
604,0.017588209360837936
605,0.30834096670150757
606,0.04372333735227585
607,0.04109308868646622
608,0.3383629620075226
609,0.2902456521987915
610,0.41335442662239075
611,0.026242831721901894
612,0.1766558438539505
613,0.16556087136268616
614,0.15070262551307678
615,0.1424693465232849
616,0.1091775968670845
617,0.06957827508449554
618,0.2969001531600952
619,0.14661720395088196
620,0.3753201365470886
621,0.4127683937549591
622,0.010891575366258621
623,0.025911077857017517
624,0.011624032631516457
625,0.2118278592824936
626,0.37344270944595337
627,0.394054651260376
628,0.3139634430408478
629,0.10787390172481537
630,0.24764986336231232
631,0.14516514539718628
632,0.1314081847667694
633,0.1002039834856987
634,0.19296583533287048
635,0.3023124635219574
636,0.29889851808547974
637,0.03218991309404373
638,0.29322290420532227
639,0.14691154658794403
640,0.07026375085115433
641,0.33576658368110657
642,0.127933070063591
643,0.2003568559885025
644,0.26910263299942017
645,0.46902334690093994
646,0.4601188898086548
647,0.1318986415863037
648,0.04661698266863823
649,0.008003028109669685
650,0.12811312079429626
651,0.11327086389064789
652,0.17699161171913147
653,0.284612238407135
654,0.17987006902694702
655,0.21163463592529297
656,0.13814744353294373
657,0.09346417337656021
658,0.31540587544441223
659,0.11125742644071579
660,0.04119248688220978
661,0.26307737827301025
662,0.26235252618789673
663,0.15483053028583527
664,0.2989213168621063
665,0.12321732938289642
666,0.22448410093784332
667,0.022590115666389465
668,0.14256691932678223
669,0.26206356287002563
670,0.08215302973985672
671,0.23686714470386505
672,0.37206169962882996
673,0.7519873380661011
674,0.06785593181848526
675,0.3634728789329529
676,0.26184892654418945
677,0.4372268319129944
678,0.16672995686531067
679,0.15294373035430908
680,0.08137299865484238
681,0.07968121021986008
682,0.3342016339302063
683,0.030943436548113823
684,0.061884403228759766
685,0.22686511278152466
686,0.3040356934070587
687,0.055495813488960266
688,0.48780733346939087
689,0.16563130915164948
690,0.5969240069389343
691,0.07508523762226105
692,0.0851823166012764
693,0.19473543763160706
694,0.10007066279649734
695,0.19626834988594055
696,0.1819387674331665
697,0.46316125988960266
698,0.35658013820648193
699,0.14766375720500946
700,0.15525394678115845
701,0.15391886234283447
702,0.10639292746782303
703,0.426897794008255
704,0.3283810019493103
705,0.1860910803079605
706,0.229553684592247
707,0.29128673672676086
708,0.16770035028457642
709,0.3295153081417084
710,0.2606448233127594
711,0.0716702938079834
712,0.1713237315416336
713,0.6667273044586182
714,0.1618647575378418
715,0.33462467789649963
716,0.4722267687320709
717,0.0877421647310257
718,0.2553161084651947
719,0.0320623405277729
720,0.19137832522392273
721,0.18773162364959717
722,0.21981677412986755
723,0.04829954355955124
724,0.27381905913352966
725,0.27605605125427246
726,0.24649131298065186
727,0.17947007715702057
728,0.11257236450910568
729,0.09236473590135574
730,0.14460748434066772
731,0.21890372037887573
732,0.2257155478000641
733,0.34258830547332764
734,0.037759751081466675
735,0.20233315229415894
736,0.01679699867963791
737,0.07418475300073624
738,0.24596500396728516
739,0.19694001972675323
740,0.30312299728393555
741,0.4246918261051178
742,0.3229921758174896
743,0.013562493957579136
744,0.07043353468179703
745,0.04693484678864479
746,0.20813824236392975
747,0.2319730669260025
748,0.2535480558872223
749,0.10610837489366531
750,0.30501794815063477
751,0.3292499780654907
752,0.17124809324741364
753,0.14682035148143768
754,0.18447494506835938
755,0.054909881204366684
756,0.08927784860134125
757,0.06963977217674255
758,0.4764513373374939
759,0.4528633952140808
760,0.05635945498943329
761,0.26910603046417236
762,0.03372526168823242
763,0.15825948119163513
764,0.44431713223457336
765,0.3050745725631714
766,0.05970464646816254
767,0.2832585275173187
768,0.4788816273212433
769,0.21842750906944275
770,0.20529085397720337
771,0.16608884930610657
772,0.13912154734134674
773,0.3737083673477173
774,0.4018162488937378
775,0.09203717857599258
776,0.11538444459438324
777,0.28611454367637634
778,0.19824406504631042
779,0.36916667222976685
780,0.04739706963300705
781,0.208968847990036
782,0.43863603472709656
783,0.19809576869010925
784,0.12625883519649506
785,0.05013657733798027
786,0.3631034791469574
787,0.17767800390720367
788,0.23119866847991943
789,0.047457776963710785
790,0.33482277393341064
791,0.44328245520591736
792,0.0973111018538475
793,0.10283864289522171
794,0.11943954229354858
795,0.6150915026664734
796,0.04488347843289375
797,0.10063139349222183
798,0.08270202577114105
799,0.006806825287640095
800,0.06132669001817703
801,0.039248835295438766
802,0.13429497182369232
803,0.048497069627046585
804,0.21387384831905365
805,0.2200036197900772
806,0.37799596786499023
807,0.007873297668993473
808,0.08987043052911758
809,0.10437186062335968
810,0.10008614510297775
811,0.14079061150550842
812,0.14724299311637878
813,0.23062501847743988
814,0.146704763174057
815,0.1511153280735016
816,0.18248873949050903
817,0.15798673033714294
818,0.16219571232795715
819,0.34921225905418396
820,0.03676246851682663
821,0.17339079082012177
822,0.35382506251335144
823,0.15908201038837433
824,0.254006952047348
825,0.009280715137720108
826,0.13615119457244873
827,0.35975828766822815
828,0.05833359435200691
829,0.07886368781328201
830,0.14445537328720093
831,0.11605040729045868
832,0.5867190957069397
833,0.23819692432880402
834,0.13984541594982147
835,0.04889969900250435
836,0.2282324731349945
837,0.2562156319618225
838,0.1930854767560959
839,0.7364727854728699
840,0.2680186629295349
841,0.09439961612224579
842,0.14163540303707123
843,0.2650543749332428
844,0.3750993609428406
845,0.0918872281908989
846,0.18651534616947174
847,0.1969418078660965
848,0.06422360986471176
849,0.05883580818772316
850,0.21128973364830017
851,0.09504708647727966
852,0.06919669359922409
853,0.16245554387569427
854,0.03022870235145092
855,0.01291491650044918
856,0.11234082281589508
857,0.20143981277942657
858,0.3595001995563507
859,0.2530897557735443
860,0.2872914969921112
861,0.21899525821208954
862,0.023286961019039154
863,0.35333675146102905
864,0.07610053569078445
865,0.18263395130634308
866,0.13025294244289398
867,0.11918201297521591
868,0.13673153519630432
869,0.04393242672085762
870,0.28839853405952454
871,0.11194145679473877
872,0.008675161749124527
873,0.04038207605481148
874,0.31180059909820557
875,0.10106892883777618
876,0.037641674280166626
877,0.4786248505115509
878,0.26746219396591187
879,0.22041280567646027
880,0.2765994966030121
881,0.030882718041539192
882,0.03198414295911789
883,0.12996646761894226
884,0.19172979891300201
885,0.23721075057983398
886,0.46970856189727783
887,0.05534624308347702
888,0.7927365899085999
889,0.059883370995521545
890,0.13232393562793732
891,0.058533165603876114
892,0.17118752002716064
893,0.07458925992250443
894,0.09190014004707336
895,0.29168397188186646
896,0.05461554601788521
897,0.2431260198354721
898,0.22686584293842316
899,0.49020278453826904
900,0.18687032163143158
901,0.12646372616291046
902,0.16127930581569672
903,0.10605106502771378
904,0.10955566167831421
905,0.19405873119831085
906,0.3622361421585083
907,0.17303164303302765
908,0.15373067557811737
909,0.06631473451852798
910,0.02319650910794735
911,0.3255315124988556
912,0.025871112942695618
913,0.29507556557655334
914,0.12804532051086426
915,0.11143860965967178
916,0.5169358253479004
917,0.2949824035167694
918,0.2956939935684204
919,0.10282960534095764
920,0.11813031882047653
921,0.264544814825058
922,0.30152568221092224
923,0.41616499423980713
924,0.13812090456485748
925,0.3661993145942688
926,0.041235003620386124
927,0.09749434143304825
928,0.38436275720596313
929,0.6421077251434326
930,0.05373987555503845
931,0.1968156397342682
932,0.06914635747671127
933,0.03013390488922596
934,0.31287437677383423
935,0.03292515501379967
936,0.35594215989112854
937,0.047470808029174805
938,0.006413978058844805
939,0.166267529129982
940,0.16694341599941254
941,0.18717919290065765
942,0.2836202085018158
943,0.2525177001953125
944,0.05278646573424339
945,0.040736131370067596
946,0.1666111797094345
947,0.09117992967367172
948,0.3085806667804718
949,0.12201660126447678
950,0.19372475147247314
951,0.2968127429485321
952,0.15557979047298431
953,0.05399056896567345
954,0.12509597837924957
955,0.22601523995399475
956,0.3960741460323334
957,0.3050835132598877
958,0.5324553847312927
959,0.14354301989078522
960,0.42752447724342346
961,0.20340599119663239
962,0.14229775965213776
963,0.10450413823127747
964,0.11682602763175964
965,0.5125094652175903
966,0.28521212935447693
967,0.22254103422164917
968,0.44846123456954956
969,0.17825952172279358
970,0.1696874350309372
971,0.37655967473983765
972,0.053487639874219894
973,0.28380343317985535
974,0.1743393987417221
975,0.02673095092177391
976,0.19084925949573517
977,0.08613854646682739
978,0.2663652002811432
979,0.016341883689165115
980,0.15514980256557465
981,0.026592904701828957
982,0.18598301708698273
983,0.1361008882522583
984,0.15300987660884857
985,0.43997013568878174
986,0.03548833727836609
987,0.19045257568359375
988,0.34826895594596863
989,0.08076592534780502
990,0.3895929157733917
991,0.05782180652022362
992,0.22693799436092377
993,0.04767437279224396
994,0.5350242853164673
995,0.23274199664592743
996,0.07470303773880005
997,0.04484006017446518
998,0.1878890097141266
999,0.09264123439788818
1000,0.23080134391784668
1001,0.3329675793647766
1002,0.17949840426445007
1003,0.13793684542179108
1004,0.06175917014479637
1005,0.1903507113456726
1006,0.30918410420417786
1007,0.1815052032470703
1008,0.10679645836353302
1009,0.4106334447860718
1010,0.22320233285427094
1011,0.11615245044231415
1012,0.17633384466171265
1013,0.013449528254568577
1014,0.1551484912633896
1015,0.22672389447689056
1016,0.08188480883836746
1017,0.33238309621810913
1018,0.06392386555671692
1019,0.28840845823287964
1020,0.4048802852630615
1021,0.05994820594787598
1022,0.047168560326099396
1023,0.24747386574745178
1024,0.1298219859600067
1025,0.06624696403741837
1026,0.14029453694820404
1027,0.13403639197349548
1028,0.019556986168026924
1029,0.2634350061416626
1030,0.28927648067474365
1031,0.1968492567539215
1032,0.1466340273618698
1033,0.10122170299291611
1034,0.049722056835889816
1035,0.13844597339630127
1036,0.05850917845964432
1037,0.012228948995471
1038,0.3319661021232605
1039,0.3908023536205292
1040,0.10161334276199341
1041,0.02851797640323639
1042,0.18407554924488068
1043,0.48658642172813416
1044,0.15332132577896118
1045,0.19149747490882874
1046,0.17821833491325378
1047,0.08307471126317978
1048,0.0125123281031847
1049,0.282319575548172
1050,0.1381451040506363
1051,0.1464458853006363
1052,0.21343904733657837
1053,0.27983739972114563
1054,0.12949329614639282
1055,0.29469117522239685
1056,0.07149491459131241
1057,0.1943691521883011
1058,0.05508266016840935
1059,0.02528402954339981
1060,0.30795514583587646
1061,0.014901400543749332
1062,0.019207660108804703
1063,0.19275182485580444
1064,0.16971030831336975
1065,0.2142135500907898
1066,0.034755125641822815
1067,0.17985934019088745
1068,0.1955011487007141
1069,0.11627627909183502
1070,0.22291871905326843
1071,0.043790485709905624
1072,0.21350429952144623
1073,0.12429699301719666
1074,0.31662970781326294
1075,0.2714206278324127
1076,0.11162430793046951
1077,0.39991167187690735
1078,0.10590019822120667
1079,0.030667297542095184
1080,0.07301867008209229
1081,0.23291006684303284
1082,0.19190706312656403
1083,0.5507252216339111
1084,0.07825268805027008
1085,0.1609317660331726
1086,0.04512391239404678
1087,0.01279790885746479
1088,0.11352986097335815
1089,0.18690864741802216
1090,0.06852266937494278
1091,0.37815314531326294
1092,0.38726845383644104
1093,0.1511327475309372
1094,0.14553338289260864
1095,0.13108213245868683
1096,0.058182477951049805
1097,0.1949218064546585
1098,0.5802557468414307
1099,0.2553073465824127
1100,0.46334564685821533
1101,0.20917008817195892
1102,0.016716456040740013
1103,0.10438599437475204
1104,0.2021205574274063
1105,0.20169402658939362
1106,0.3176843822002411
1107,0.23435485363006592
1108,0.16047702729701996
1109,0.2492251992225647
1110,0.21216683089733124
1111,0.35371652245521545
1112,0.3331899344921112
1113,0.10306067764759064
1114,0.4561901092529297
1115,0.08476673066616058
1116,0.2551003694534302
1117,0.17124229669570923
1118,0.2396271973848343
1119,0.20819078385829926
1120,0.3740527927875519
1121,0.23518618941307068
1122,0.18460345268249512
1123,0.35692116618156433
1124,0.16471560299396515
1125,0.18165379762649536
1126,0.15408970415592194
1127,0.11053728312253952
1128,0.2700479030609131
1129,0.40112221240997314
1130,0.1777953952550888
1131,0.279312402009964
1132,0.39996087551116943
1133,0.2159944325685501
1134,0.19509780406951904
1135,0.20078600943088531
1136,0.06405983865261078
1137,0.08490598946809769
1138,0.08635949343442917
1139,0.21855716407299042
1140,0.07771240919828415
1141,0.23638969659805298
1142,0.011613710783421993
1143,0.027983158826828003
1144,0.3891603350639343
1145,0.1464451551437378
1146,0.1221194937825203
1147,0.18006500601768494
1148,0.12369542568922043
1149,0.11351665109395981
1150,0.1453351229429245
1151,0.2505944073200226
1152,0.19742253422737122
1153,0.19847974181175232
1154,0.21815255284309387
1155,0.062797911465168
1156,0.015316485427320004
1157,0.11769486218690872
1158,0.1336958408355713
1159,0.035367827862501144
1160,0.7233154773712158
1161,0.14013269543647766
1162,0.18427912890911102
1163,0.4011586606502533
1164,0.1860862672328949
1165,0.1337059736251831
1166,0.11530379951000214
1167,0.204263374209404
1168,0.07083000987768173
1169,0.19790996611118317
1170,0.1524699181318283
1171,0.3339821398258209
1172,0.45908406376838684
1173,0.187639057636261
1174,0.22556860744953156
1175,0.32677263021469116
1176,0.062039587646722794
1177,0.045957051217556
1178,0.3917113244533539
1179,0.15245839953422546
1180,0.28392794728279114
1181,0.07024823874235153
1182,0.21884451806545258
1183,0.12504932284355164
1184,0.20515316724777222
1185,0.12604404985904694
1186,0.1844118982553482
1187,0.05360190570354462
1188,0.21712268888950348
1189,0.26727157831192017
1190,0.10802628844976425
1191,0.039235908538103104
1192,0.053877174854278564
1193,0.22781921923160553
1194,0.2432187795639038
1195,0.29753726720809937
1196,0.08565546572208405
1197,0.27222415804862976
1198,0.18228676915168762
1199,0.3471786379814148
1200,0.5712839365005493
1201,0.4541670083999634
1202,0.21868722140789032
1203,0.32251644134521484
1204,0.30488133430480957
1205,0.14570389688014984
1206,0.3088414967060089
1207,0.08559440821409225
1208,0.08111299574375153
1209,0.1719580441713333
1210,0.1468091458082199
1211,0.14103256165981293
1212,0.049855299293994904
1213,0.3095913827419281
1214,0.18350395560264587
1215,0.2131144404411316
1216,0.2643425762653351
1217,0.13618358969688416
1218,0.025872502475976944
1219,0.02590392902493477
1220,0.4045722484588623
1221,0.2754496932029724
1222,0.3111875057220459
1223,0.2549647390842438
1224,0.026495954021811485
1225,0.17384915053844452
1226,0.1043260470032692
1227,0.01685042679309845
1228,0.22445055842399597
1229,0.08350516110658646
1230,0.15457506477832794
1231,0.05158472806215286
1232,0.2463524043560028
1233,0.024740925058722496
1234,0.24667738378047943
1235,0.13984665274620056
1236,0.014206203632056713
1237,0.45444467663764954
1238,0.6182686686515808
1239,0.08236855268478394
1240,0.09104306250810623
1241,0.09013926237821579
1242,0.08498278260231018
1243,0.010334602557122707
1244,0.20642702281475067
1245,0.208713099360466
1246,0.18885450065135956
1247,0.006225365214049816
1248,0.1088360846042633
1249,0.4333937466144562
1250,0.4225783944129944
